Dcu1,Dtu1,Dcd1,Dtd1,Dcu2,Dtu2,Dcd2,Dtd2,Dcu3,Dtu3,Dcd3,Dtd3,Dcu4,Dtu4,Dcd4,Dtd4,Dcu5,Dtu5,Dcd5,Dtd5
95.522,1293.540642,,,98.7587,1289.60324,,,106.3815,1292.419837,,,86.7252,1248.6106,,,75.7666,1307.643814,,
95.5484,1292.473603,,,98.7718,1287.790358,,,106.3924,1290.182718,,,86.7668,1250.301612,,,75.7707,1308.748756,,
95.5553,1292.976861,,,98.7996,1287.46908,,,106.4053,1291.355394,,,86.8018,1251.004402,,,75.7712,1308.189096,,
95.5782,1292.343864,,,98.8044,1287.213846,,,106.4382,1289.483183,,,86.8286,1250.732111,,,75.7755,1309.71296,,
95.6173,1294.044559,,,98.815,1287.523629,,,106.4472,1288.910256,,,86.8614,1252.371006,,,75.7747,1309.227624,,
95.6362,1293.359403,,,98.8339,1287.994668,,,106.4569,1290.176167,,,86.9006,1251.635339,,,75.7769,1310.282385,,
95.6441,1294.367649,,,98.8563,1286.5661,,,106.4847,1289.595618,,,86.921,1253.105932,,,75.785,1308.960648,,
95.661,1294.467188,,,98.8696,1287.613156,,,106.4943,1291.596826,,,86.9565,1253.67548,,,75.788,1307.610648,,
95.6667,1293.853144,,,98.876,1286.19324,,,106.515,1288.176237,,,86.9856,1253.702837,,,75.7808,1307.221802,,
95.701,1296.707521,,,98.8998,1287.099186,,,106.5268,1288.363779,,,87.0278,1253.685822,,,75.7846,1306.887464,,
95.7201,1295.584656,,,98.9098,1287.265428,,,106.5425,1287.608872,,,87.0643,1254.031613,,,75.7924,1306.157112,,
95.7418,1295.960112,,,98.9347,1287.392613,,,106.5805,1288.658112,,,87.0968,1254.495402,,,75.7794,1305.121673,,
95.761,1296.027432,,,98.9507,1287.617771,,,106.5821,1289.76771,,,87.1289,1254.438257,,,75.7898,1306.079697,,
95.7781,1298.040341,,,98.972,1287.009906,,,106.5973,1288.550662,,,87.1652,1255.170175,,,75.7863,1303.64968,,
95.7988,1297.863675,,,98.9839,1287.737457,,,106.6118,1290.415168,,,87.2007,1254.873659,,,75.794,1305.27296,,
95.813,1297.775054,,,98.9964,1287.215,,,106.6133,1289.915495,,,87.2257,1254.851246,,,75.7818,1304.427659,,
95.8419,1296.72363,,,99.0149,1288.935676,,,106.6481,1292.478918,,,87.2575,1254.065109,,,75.7808,1304.659409,,
95.8597,1295.527017,,,99.0292,1288.667011,,,106.6578,1290.751402,,,87.2912,1254.76934,,,75.7863,1304.026165,,
95.8827,1296.837383,,,99.0476,1289.490146,,,106.6754,1291.609598,,,87.3199,1256.075751,,,75.7902,1302.951504,,
95.9025,1295.927481,,,99.0533,1289.759965,,,106.6978,1291.927662,,,87.3669,1255.661485,,,75.7926,1304.237521,,
95.9049,1296.623802,,,99.0635,1289.560021,,,106.7159,1290.816662,,,87.3891,1256.965424,,,75.7907,1303.06979,,
95.937,1296.803352,,,99.0847,1290.997984,,,106.7323,1292.333811,,,87.4167,1257.350932,,,75.7825,1304.213543,,
95.9672,1296.252879,,,99.0996,1290.711149,,,106.7468,1290.416322,,,87.4499,1257.911458,,,75.7803,1302.114197,,
95.9785,1296.688569,,,99.1268,1292.07454,,,106.7575,1291.791578,,,87.4959,1258.674112,,,75.7965,1302.616301,,
96.0032,1296.729563,,,99.126,1291.327254,,,106.78,1288.756127,,,87.5261,1259.194509,,,75.7868,1302.097305,,
96.0227,1298.652367,,,99.1496,1292.357666,,,106.792,1289.587625,,,87.5644,1259.505981,,,75.7932,1300.426562,,
96.0341,1297.175306,,,99.1573,1293.282936,,,106.8111,1288.814548,,,87.5941,1259.760185,,,75.8007,1300.99677,,
96.0522,1296.627428,,,99.1709,1293.934926,,,106.8221,1288.71229,,,87.6252,1260.393346,,,75.8023,1300.094944,,
96.0706,1297.578736,,,99.1821,1295.005302,,,106.84,1289.329178,,,87.6504,1259.282347,,,75.7944,1301.282039,,
96.0911,1297.290872,,,99.1964,1294.197246,,,106.8563,1289.064138,,,87.6721,1258.468647,,,75.7927,1299.723237,,
96.1103,1297.449904,,,99.2179,1294.868682,,,106.8623,1289.940668,,,87.7047,1257.771378,,,75.7897,1300.796456,,
96.1351,1296.778591,,,99.2348,1295.22053,,,106.8786,1288.808368,,,87.7287,1258.554384,,,75.7911,1301.055686,,
96.1566,1297.594763,,,99.2708,1295.775412,,,106.9045,1290.221281,,,87.7662,1257.856374,,,75.7922,1301.172282,,
96.1726,1298.286717,,,99.2659,1295.344748,,,106.9131,1289.902352,,,87.7914,1258.861118,,,75.7919,1302.221523,,
96.1848,1298.308882,,,99.2886,1295.064877,,,106.9345,1290.816786,,,87.8161,1259.02221,,,75.8093,1301.529816,,
96.2108,1297.676627,,,99.3013,1294.166923,,,106.9429,1292.145898,,,87.8446,1257.448164,,,75.7948,1301.100182,,
96.2328,1298.652078,,,99.302,1293.328214,,,106.9531,1292.755411,,,87.8746,1257.775787,,,75.7712,1299.569355,,
96.2469,1299.205806,,,99.3278,1295.212414,,,106.9778,1294.679739,,,87.9164,1256.978072,,,75.7832,1301.187774,,
96.2657,1300.299625,,,99.338,1294.21867,,,106.9922,1293.8908,,,87.9444,1258.850654,,,75.79,1300.422937,,
96.2899,1300.831806,,,99.3575,1293.456429,,,107.0079,1295.275862,,,87.9667,1257.769854,,,75.7915,1300.943087,,
96.2915,1298.955846,,,99.3751,1293.045253,,,107.028,1293.662923,,,87.9942,1257.814474,,,75.7949,1300.807168,,
96.3135,1298.678776,,,99.3934,1293.768148,,,107.0312,1293.770208,,,88.0077,1258.318638,,,75.7749,1301.250192,,
96.3345,1297.60119,,,99.4051,1293.173838,,,107.0452,1292.196698,,,88.0439,1258.234302,,,75.7782,1302.131748,,
96.3511,1297.539926,,,99.413,1291.992675,,,107.0722,1292.294712,,,88.0607,1259.011128,,,75.7861,1301.289002,,
96.366,1297.969024,,,99.417,1293.651181,,,107.0771,1291.836198,,,88.0827,1258.488629,,,75.7845,1301.82386,,
96.3797,1298.221291,,,99.4333,1292.387824,,,107.1005,1291.0782,,,88.1194,1261.068285,,,75.7852,1300.894471,,
96.4038,1298.303073,,,99.4497,1293.07504,,,107.1076,1291.902777,,,88.1561,1260.94279,,,75.7823,1302.640692,,
96.4135,1298.221827,,,99.4727,1292.57652,,,107.1181,1291.523078,,,88.1765,1262.952237,,,75.782,1301.774462,,
96.4262,1299.088428,,,99.4904,1292.933807,,,107.1422,1292.155951,,,88.1903,1262.271119,,,75.7936,1301.240386,,
96.4386,1298.203122,,,99.4978,1292.063333,,,107.1498,1292.402409,,,88.2229,1261.115624,,,75.7868,1300.191434,,
96.4538,1299.700165,,,99.5277,1291.29862,,,107.1552,1292.495274,,,88.2445,1260.407643,,,75.7744,1299.340448,,
96.4697,1299.475872,,,99.5326,1291.462184,,,107.1802,1292.354164,,,88.2907,1259.155451,,,75.7759,1299.829657,,
96.4745,1299.021354,,,99.5446,1291.861865,,,107.1898,1291.023528,,,88.3163,1261.149655,,,75.7837,1299.877737,,
96.5003,1298.976734,,,99.557,1293.818206,,,107.2046,1292.712357,,,88.3392,1260.274155,,,75.7843,1300.041054,,
96.5202,1298.725497,,,99.5716,1292.806128,,,107.2231,1291.723104,,,88.3609,1260.816141,,,75.7785,1299.509121,,
96.5484,1299.348564,,,99.5768,1294.004306,,,107.2274,1292.648909,,,88.3853,1260.243996,,,75.794,1300.854754,,
96.5523,1298.414272,,,99.6028,1294.210924,,,107.2402,1291.217497,,,88.426,1260.657356,,,75.7846,1300.631244,,
96.5638,1299.716274,,,99.6127,1293.00294,,,107.2411,1291.216756,,,88.4399,1261.22913,,,75.7812,1300.86493,,
96.5725,1299.516619,,,99.609,1295.152468,,,107.2514,1292.076352,,,88.4629,1260.770079,,,75.7833,1301.228644,,
96.6017,1299.423384,,,99.641,1294.156376,,,107.2742,1291.517763,,,88.4898,1261.74553,,,75.7804,1300.160864,,
96.616,1299.961208,,,99.6498,1295.780562,,,107.2964,1292.223148,,,88.5146,1260.607463,,,75.7836,1301.714104,,
96.6177,1299.510686,,,99.6559,1294.662064,,,107.3035,1292.097406,,,88.5342,1261.978352,,,75.7824,1300.408105,,
96.6336,1301.582676,,,99.6701,1295.43992,,,107.3097,1294.122715,,,88.562,1261.855411,,,75.7825,1300.94321,,
96.6538,1301.01906,,,99.6865,1295.067843,,,107.3392,1293.428413,,,88.5903,1262.885287,,,75.7793,1299.922522,,
96.6679,1300.948237,,,99.6958,1295.522732,,,107.3529,1295.085518,,,88.6088,1262.541968,,,75.7794,1299.648047,,
96.6724,1298.538737,,,99.7116,1294.786653,,,107.356,1295.112339,,,88.6363,1261.715619,,,75.7916,1300.456474,,
96.7099,1297.883245,,,99.7242,1293.642529,,,107.3833,1294.797777,,,88.6736,1262.716985,,,75.7836,1300.013038,,
96.7259,1298.934793,,,99.7417,1294.198935,,,107.4001,1296.71745,,,88.6857,1263.388051,,,75.7734,1301.977083,,
96.6031,1266.293887,,,99.7586,1294.091733,,,107.4069,1295.774506,,,88.7137,1264.837096,,,75.7724,1301.795391,,
96.5881,1273.88647,,,99.7733,1294.459196,,,107.4087,1298.383042,,,88.7389,1264.322096,,,75.7651,1301.6659,,
96.5989,1277.753955,,,99.7853,1294.540978,,,107.4158,1297.577459,,,88.7653,1265.927701,,,75.7685,1301.98005,,
96.5957,1280.369702,,,99.7974,1294.934726,,,107.4397,1297.963338,,,88.7796,1266.285235,,,75.7651,1301.830205,,
96.6075,1282.079049,,,99.803,1294.213232,,,107.4632,1296.007038,,,88.7937,1267.09535,,,75.7651,1300.928008,,
96.6211,1284.475035,,,99.8232,1293.266044,,,107.4644,1295.359333,,,88.8304,1267.10771,,,75.7631,1300.297565,,
96.6291,1284.958805,,,99.8344,1295.318051,,,107.4693,1294.47547,,,88.853,1267.296942,,,75.7617,1301.270174,,
96.6463,1285.304061,,,99.851,1294.292171,,,107.4842,1293.953095,,,88.8781,1268.403038,,,75.7677,1299.469157,,
96.6661,1286.294756,,,99.8603,1295.313684,,,107.4913,1295.079709,,,88.9017,1267.70268,,,75.7806,1300.002202,,
96.664,1287.362166,,,99.8729,1294.458166,,,107.5212,1293.323435,,,88.943,1269.634218,,,75.763,1298.459922,,
96.6838,1288.335557,,,99.8883,1295.062158,,,107.5411,1291.887286,,,88.9564,1267.569192,,,75.7669,1299.567584,,
96.7038,1288.032037,,,99.8909,1295.610324,,,107.5336,1290.642798,,,88.9829,1267.540187,,,75.7702,1299.609484,,
96.7245,1288.654116,,,99.9203,1295.399174,,,107.533,1290.536914,,,89.006,1268.626919,,,75.773,1299.298012,,
96.7366,1288.356322,,,99.9288,1297.225734,,,107.55,1290.468934,,,89.0373,1268.896244,,,75.7662,1299.035815,,
96.7506,1289.602746,,,99.9529,1296.992954,,,107.5724,1290.968732,,,89.0618,1269.489524,,,75.7553,1298.353378,,
96.7662,1289.462295,,,99.9481,1298.334674,,,107.5823,1293.266044,,,89.0764,1269.121814,,,75.7645,1299.261262,,
96.7695,1289.910468,,,99.9638,1296.442481,,,107.5977,1292.828664,,,89.1093,1269.920187,,,75.7605,1298.455678,,
96.8078,1290.278549,,,99.9774,1297.135465,,,107.6029,1293.828506,,,89.1223,1269.524873,,,75.7557,1299.414732,,
96.8234,1290.018412,,,99.9802,1296.748268,,,107.611,1294.631,,,89.154,1270.024794,,,75.7584,1297.805501,,
96.8366,1290.390242,,,100.0154,1296.572756,,,107.6372,1294.791062,,,89.1801,1269.543454,,,75.7587,1297.56069,,
96.8515,1288.448651,,,100.0165,1298.193852,,,107.6391,1294.894886,,,89.1894,1269.218675,,,75.7543,1297.564934,,
96.869,1289.061295,,,100.0284,1297.301584,,,107.6548,1295.414665,,,89.2265,1269.138706,,,75.7495,1297.806902,,
96.8818,1288.534306,,,100.0486,1298.091676,,,107.6767,1295.413635,,,89.2585,1268.762632,,,75.7579,1296.908989,,
96.8992,1289.029942,,,100.0506,1296.667928,,,107.6816,1294.409426,,,89.2677,1269.917221,,,75.7595,1295.798237,,
96.9041,1288.43007,,,100.0707,1297.37871,,,107.6957,1294.399208,,,89.2948,1268.956354,,,75.7594,1296.156677,,
96.9249,1287.992856,,,100.0863,1296.758609,,,107.7115,1292.635478,,,89.3139,1269.947132,,,75.7554,1295.742534,,
96.9432,1288.874659,,,100.0839,1297.500703,,,107.7174,1293.85405,,,89.3337,1269.772114,,,75.7586,1296.262272,,
96.9491,1289.025575,,,100.0967,1298.069758,,,107.7251,1293.544102,,,89.3464,1270.287114,,,75.7365,1295.221972,,
96.9735,1290.13542,,,100.1065,1296.761575,,,107.7353,1294.912025,,,89.3654,1269.782044,,,75.7304,1296.476142,,
96.9871,1289.814266,,,100.115,1297.007251,,,107.7512,1294.660664,,,89.394,1269.857481,,,75.7366,1297.149762,,
97.013,1291.403103,,,100.135,1295.596892,,,107.7649,1293.947409,,,89.4192,1271.216257,,,75.7324,1296.437331,,
97.0267,1291.149558,,,100.148,1296.441163,,,107.7706,1295.013418,,,89.4234,1271.103657,,,75.7308,1297.85939,,
97.0412,1290.709213,,,100.1504,1294.939505,,,107.7905,1294.055106,,,89.4463,1272.818525,,,75.7227,1297.207318,,
97.0646,1291.312958,,,100.1563,1295.259382,,,107.7832,1294.451326,,,89.4561,1272.78437,,,75.7328,1297.362065,,
97.0514,1291.764633,,,100.1735,1295.070933,,,107.7961,1292.74886,,,89.4843,1273.700328,,,75.7267,1296.427649,,
97.078,1291.971498,,,100.181,1295.528912,,,107.8232,1293.910041,,,89.4995,1273.434012,,,75.72,1296.486977,,
97.1033,1291.181777,,,100.1894,1296.418997,,,107.8356,1295.503904,,,89.5246,1273.900148,,,75.7186,1296.432428,,
97.1144,1292.634077,,,100.2,1295.176034,,,107.8435,1295.21023,,,89.5482,1274.484406,,,75.7115,1297.448503,,
97.1248,1292.560658,,,100.2275,1295.920642,,,107.8515,1296.750863,,,89.5684,1273.97196,,,75.7242,1298.760682,,
97.1422,1292.029796,,,100.2314,1294.073687,,,107.8558,1296.258276,,,89.5875,1274.793694,,,75.723,1298.893922,,
97.151,1293.246062,,,100.2501,1294.048143,,,107.8771,1296.046261,,,89.6187,1274.463229,,,75.7273,1299.899161,,
97.1562,1291.997578,,,100.2478,1295.071592,,,107.8848,1296.170067,,,89.6423,1274.995121,,,75.7102,1300.843383,,
97.1886,1291.67733,,,100.2557,1295.87252,,,107.9022,1297.31382,,,89.6488,1275.231403,,,75.7227,1302.669696,,
97.2116,1291.091631,,,100.2863,1297.821116,,,107.9109,1298.180297,,,89.6756,1276.427274,,,75.7204,1302.25646,,
97.217,1292.675071,,,100.2838,1296.326503,,,107.9282,1298.03173,,,89.6865,1276.017128,,,75.7143,1302.18605,,
97.2367,1291.889758,,,100.3033,1296.080951,,,107.9397,1299.094484,,,89.7217,1274.255704,,,75.716,1302.329961,,
97.2428,1293.313382,,,100.3082,1295.36024,,,107.9455,1297.981301,,,89.7505,1273.193074,,,75.7145,1300.657282,,
97.2513,1294.028532,,,100.3117,1296.762976,,,107.9483,1298.174488,,,89.761,1272.525387,,,75.7072,1302.107605,,
97.2806,1293.450084,,,100.3338,1297.455301,,,107.9623,1296.189431,,,89.7798,1274.157442,,,75.7191,1300.518397,,
97.2926,1294.387096,,,100.3385,1298.20753,,,107.9802,1297.492587,,,89.7981,1273.814864,,,75.7021,1300.971226,,
97.3015,1293.626132,,,100.3403,1299.780382,,,107.9781,1295.335066,,,89.8218,1275.929702,,,75.6903,1299.875183,,
97.3153,1294.911901,,,100.3544,1299.053614,,,107.9849,1296.695902,,,89.8367,1275.891138,,,75.6959,1300.404891,,
97.3362,1294.267162,,,100.3618,1300.226742,,,108.001,1297.650218,,,89.8512,1275.251138,,,75.7016,1301.039165,,
97.3579,1295.530849,,,100.3793,1299.953998,,,107.9971,1299.599802,,,89.8778,1274.854299,,,75.7065,1300.90234,,
97.3576,1293.819236,,,100.3804,1300.787145,,,108.011,1302.12322,,,89.898,1273.237076,,,75.7018,1301.400572,,
97.3813,1293.512378,,,100.3988,1300.945559,,,108.0193,1302.465015,,,89.9074,1274.844741,,,75.6927,1300.928543,,
97.3875,1294.8473,,,100.4032,1301.236513,,,108.0204,1305.413287,,,89.9374,1274.257764,,,75.6957,1302.567809,,
97.3999,1294.949558,,,100.4145,1301.902429,,,108.0229,1306.689004,,,89.9598,1274.268888,,,75.7022,1302.03707,,
97.4152,1295.534722,,,100.4322,1301.807875,,,108.035,1308.429662,,,89.9732,1273.216187,,,75.6906,1301.14509,,
97.4576,1295.699563,,,100.4541,1303.566456,,,108.0484,1310.978088,,,90.0025,1273.602561,,,75.6975,1299.828338,,
97.4633,1296.003578,,,100.4562,1302.830665,,,108.047,1313.914124,,,90.0309,1274.934516,,,75.692,1299.927548,,
97.4668,1296.654785,,,100.4721,1303.68849,,,108.0464,1317.375336,,,90.0457,1274.069233,,,75.6902,1300.388617,,
97.4851,1297.035885,,,100.473,1301.950138,,,108.0567,1318.689328,,,90.0659,1275.786655,,,75.6724,1299.371266,,
97.4961,1297.106296,,,100.4987,1301.690249,,,108.0527,1321.792223,,,90.0791,1274.109733,,,75.6749,1300.918449,,
97.5082,1296.201914,,,100.5096,1301.327689,,,108.0599,1322.44409,,,90.099,1275.041182,,,75.688,1299.98185,,
97.5361,1296.275951,,,100.5099,1301.705328,,,108.0717,1324.716764,,,90.1178,1274.765554,,,75.6851,1301.361638,,
97.5414,1295.109867,,,100.5176,1302.873595,,,108.0791,1326.086499,,,90.1311,1274.360311,,,75.6866,1300.934476,,
97.5519,1294.985278,,,100.5184,1301.979308,,,108.0866,1326.29184,,,90.1514,1275.21311,,,75.6768,1301.709324,,
97.5669,1293.817423,,,100.5393,1302.307672,,,108.0869,1327.78707,,,90.1675,1274.979135,,,75.6815,1300.65856,,
97.5791,1294.616415,,,100.5476,1301.795638,,,108.0854,1327.65383,,,90.1925,1276.31212,,,75.6887,1299.452018,,
97.6019,1294.90844,,,100.5515,1302.30314,,,108.0836,1329.399638,,,90.2231,1275.851545,,,75.6784,1299.828627,,
97.6339,1294.695601,,,100.5553,1302.445651,,,108.0789,1328.558087,,,90.2212,1277.080665,,,75.6712,1299.57879,,
97.623,1294.676896,,,100.5771,1302.727088,,,108.0855,1328.860413,,,90.2339,1275.61036,,,75.6711,1299.495195,,
97.6449,1294.620535,,,100.5848,1302.196473,,,108.0912,1327.545597,,,90.2527,1275.759175,,,75.6752,1297.810898,,
97.6433,1296.432552,,,100.598,1302.224489,,,108.102,1327.307379,,,90.2785,1276.187778,,,75.6776,1298.9165,,
97.6602,1295.566198,,,100.6038,1301.084073,,,108.1,1326.758224,,,90.2943,1276.375444,,,75.6563,1299.236995,,
97.6599,1296.032706,,,100.6168,1299.632309,,,108.1036,1325.88363,,,90.3059,1276.93766,,,75.6589,1298.449869,,
97.6879,1296.446972,,,100.643,1299.629342,,,108.1015,1324.828869,,,90.3337,1276.572504,,,75.6664,1298.844647,,
97.7092,1295.464434,,,100.6484,1298.931085,,,108.103,1321.698205,,,90.3521,1279.145609,,,75.6726,1298.508661,,
97.7182,1297.459709,,,100.6556,1299.718582,,,108.093,1321.708793,,,90.3666,1278.327871,,,75.6639,1300.300284,,
97.7385,1295.335726,,,100.6679,1299.771359,,,108.1242,1319.531662,,,90.3833,1280.028319,,,75.683,1298.433718,,
97.7556,1296.764665,,,100.6908,1299.346504,,,108.1162,1318.53664,,,90.394,1278.451059,,,75.6862,1298.892233,,
97.7629,1295.943838,,,100.6839,1300.458534,,,108.0965,1316.657838,,,90.4114,1279.058924,,,75.6743,1297.674979,,
97.7798,1296.960942,,,100.6974,1297.867548,,,108.1087,1315.59014,,,90.4324,1279.610922,,,75.6719,1298.755655,,
97.799,1298.130651,,,100.706,1299.400023,,,108.1138,1314.906344,,,90.4412,1278.683716,,,75.679,1300.160452,,
97.8191,1297.444877,,,100.7054,1298.594975,,,108.1035,1313.566767,,,90.4622,1278.021302,,,75.6723,1298.58554,,
97.8208,1297.555128,,,100.7302,1298.163282,,,108.109,1314.398306,,,90.4707,1277.81765,,,75.6657,1299.648706,,
97.8359,1296.42493,,,100.7349,1297.238383,,,108.1088,1312.287713,,,90.4982,1279.440065,,,75.6708,1297.707074,,
97.8598,1297.000288,,,100.7451,1297.674444,,,108.1022,1312.662262,,,90.5004,1277.447098,,,75.6721,1297.904916,,
97.8676,1296.83145,,,100.743,1299.028193,,,108.0931,1312.295211,,,90.5274,1278.997,,,75.666,1297.588047,,
97.8729,1297.37047,,,100.7587,1297.510921,,,108.1004,1311.414149,,,90.5486,1278.853995,,,75.6606,1297.950731,,
97.8951,1297.641813,,,100.7789,1297.04532,,,108.1077,1311.469234,,,90.5713,1278.493495,,,75.6721,1297.823917,,
97.9011,1297.655368,,,100.7773,1295.115429,,,108.1118,1311.040136,,,90.5868,1279.84296,,,75.6611,1297.107326,,
97.9276,1298.86879,,,100.7928,1295.60917,,,108.1042,1312.812518,,,90.5829,1280.049207,,,75.656,1296.866306,,
97.941,1297.701553,,,100.7903,1294.343135,,,108.1081,1311.42655,,,90.6108,1281.606608,,,75.6497,1295.585562,,
97.944,1298.462641,,,100.7933,1294.250394,,,108.1047,1312.450494,,,90.6287,1280.678084,,,75.6496,1297.076508,,
97.9609,1297.715726,,,100.8173,1296.02393,,,108.113,1310.012319,,,90.6495,1281.341404,,,75.6547,1296.949488,,
97.9823,1297.522004,,,100.8226,1295.730504,,,108.1145,1310.056156,,,90.6653,1281.833826,,,75.6526,1298.577424,,
97.9897,1297.186553,,,100.8263,1297.153923,,,108.1067,1309.402518,,,90.6926,1282.337867,,,75.6453,1298.642561,,
98.0021,1297.490939,,,100.8396,1296.929465,,,108.1027,1308.200096,,,90.705,1282.726507,,,75.6481,1298.081005,,
98.0178,1298.195788,,,100.8535,1298.342296,,,108.1014,1309.294574,,,90.7192,1282.493438,,,75.6411,1297.905823,,
98.0229,1298.087309,,,100.8595,1297.940513,,,108.1147,1308.023389,,,90.7387,1283.944914,,,75.6421,1297.336027,,
98.053,1299.83802,,,100.8542,1298.837932,,,108.1076,1310.822146,,,90.7521,1283.653424,,,75.6377,1297.564934,,
98.065,1299.281491,,,100.8627,1298.559214,,,108.1045,1310.430582,,,90.7717,1284.454517,,,75.6262,1296.218559,,
98.0723,1299.94856,,,100.8794,1299.067416,,,108.1058,1309.660595,,,90.7916,1283.163186,,,75.6261,1297.152234,,
98.0824,1299.844612,,,100.8836,1301.33906,,,108.1126,1308.786537,,,90.7965,1284.145352,,,75.6348,1296.174475,,
98.0904,1300.115708,,,100.8917,1301.668454,,,108.1239,1307.053335,,,90.8078,1283.28522,,,75.6379,1297.109262,,
98.1099,1301.029524,,,100.9068,1302.254153,,,108.112,1308.360405,,,90.8329,1283.662076,,,75.645,1296.050628,,
98.1308,1300.384003,,,100.9294,1301.388335,,,108.1062,1307.666226,,,90.8442,1284.003748,,,75.6375,1296.250407,,
98.1288,1301.337494,,,100.9271,1302.175832,,,108.1141,1309.398027,,,90.8545,1283.729521,,,75.6374,1297.698175,,
98.1505,1301.30025,,,100.9354,1302.583176,,,108.1099,1309.512934,,,90.879,1284.434906,,,75.6308,1297.448091,,
98.1571,1302.609462,,,100.9387,1305.333194,,,108.1087,1310.91567,,,90.8863,1284.060357,,,75.6236,1298.607706,,
98.1813,1300.690284,,,100.9468,1307.504516,,,108.1128,1309.223875,,,90.8899,1284.955592,,,75.6285,1297.655492,,
98.1987,1301.882818,,,100.957,1309.877142,,,108.1092,1310.946488,,,90.9234,1284.268128,,,75.6365,1298.329524,,
98.2035,1301.091036,,,100.9519,1311.861087,,,108.114,1309.579472,,,90.9394,1285.737938,,,75.628,1297.782552,,
98.216,1299.941968,,,100.9623,1313.996771,,,108.1346,1307.642124,,,90.9517,1285.487484,,,75.6205,1299.451482,,
98.2266,1300.278078,,,100.9663,1316.116758,,,108.129,1307.318251,,,90.9636,1284.483934,,,75.6204,1298.233157,,
98.2424,1300.454414,,,100.9758,1320.005791,,,108.1161,1306.347332,,,90.9711,1285.016732,,,75.6279,1297.59089,,
98.2459,1301.537809,,,100.9643,1320.114271,,,108.1091,1307.880714,,,90.9876,1284.536176,,,75.6253,1298.8547,,
98.2793,1300.926442,,,100.9724,1322.839156,,,108.1074,1307.285909,,,91.003,1285.763606,,,75.622,1296.169572,,
98.287,1301.128034,,,100.9834,1323.438864,,,108.1086,1307.861638,,,91.0297,1284.151532,,,75.6317,1297.809992,,
98.2964,1301.453843,,,100.9869,1325.300774,,,108.1106,1307.496524,,,91.0474,1285.684049,,,75.6324,1296.957852,,
98.3115,1301.790983,,,100.9856,1325.251499,,,108.107,1307.504764,,,91.0425,1285.290136,,,75.6267,1297.886624,,
98.3209,1302.369307,,,100.9973,1326.052056,,,108.0968,1308.069822,,,91.0677,1285.02625,,,75.636,1298.341266,,
